Date,Open,High,Low,Close,Volume,Ticker
2025-03-04,382.6974135187692,391.86058386063223,380.30181761040467,387.8978576660156,29342900,MSFT
2025-03-05,388.62653647287385,400.9339589862258,388.09750890861034,400.2851257324219,23433100,MSFT
2025-03-06,393.557486671848,401.4130601425524,391.9604125552081,396.1627197265625,23304600,MSFT
2025-03-07,391.601087821307,394.07652376953155,384.83351327034705,392.5892639160156,22034100,MSFT
2025-03-10,385.1329632711281,385.69193466137494,376.5287638766263,379.46337890625,32840100,MSFT
2025-03-11,378.30548307291184,385.29265558349334,376.2193166501511,379.7528381347656,30380200,MSFT
2025-03-12,382.2482670126177,384.5140963348653,378.2555969008229,382.5676574707031,24253600,MSFT
2025-03-13,382.4578672121625,384.6139126915579,376.75833925298997,378.0758972167969,20473000,MSFT
2025-03-14,379.0840519928303,389.51491455417886,378.81455773398244,387.84796142578125,19952800,MSFT
2025-03-17,385.9913968692823,391.99036302361236,384.8634626840814,387.98773193359375,22474300,MSFT
2025-03-18,386.36071271152235,386.6601507855219,380.4016513456866,382.81719970703125,19486900,MSFT
2025-03-19,384.8235322758774,388.9659214939022,383.29633715100766,387.1093444824219,19185500,MSFT
2025-03-20,385.0331131975468,391.07204471614995,382.5776297310475,386.131103515625,18470500,MSFT
2025-03-21,382.5177544739553,391.0221306945889,382.09851071654674,390.54302978515625,39675900,MSFT
2025-03-24,394.67543616141086,394.67543616141086,389.09568331150246,392.35968017578125,21004500,MSFT
2025-03-25,393.19816458592396,395.63366532055824,391.9205113732519,394.4358825683594,15775000,MSFT
2025-03-26,394.27618318122023,394.5856126855185,387.85797313035886,389.2554016113281,16108400,MSFT
2025-03-27,389.4151007040484,391.5212195564284,386.6900923994873,389.8642578125,13766800,MSFT
2025-03-28,387.36882809704144,388.4169222438939,376.2392666189567,378.1058349609375,21632000,MSFT
2025-03-31,371.8573344110368,376.3790320336197,366.5670283067677,374.7021179199219,35184700,MSFT
2025-04-01,373.96346276032,382.1484487727996,372.54608191207893,381.4896545410156,19689500,MSFT
2025-04-02,377.2773862564683,384.3743428432238,375.92985398533636,381.43975830078125,16092600,MSFT
2025-04-03,374.10321411915555,376.788287190408,368.67318036225987,372.42626953125,30198000,MSFT
2025-04-04,363.4627502923482,373.9035742050073,358.8212773354498,359.18060302734375,49209900,MSFT
2025-04-07,350.2370336524557,370.32015981776436,344.1581969485817,357.2042236328125,50425000,MSFT
2025-04-08,367.585185716996,372.9652928837084,349.6081786868937,353.9102783203125,35868900,MSFT
2025-04-09,352.8921435234206,392.50941370351666,352.45294739016697,389.7744140625,50199700,MSFT
2025-04-10,381.3598744812396,383.19649903483815,367.12599611378243,380.65118408203125,38024400,MSFT
2025-04-11,379.9425037151649,389.3352333779351,378.19571053548395,387.7381896972656,23839200,MSFT
2025-04-14,392.4994245329486,393.92679674338564,383.5059256339463,387.0993347167969,19251200,MSFT
2025-04-15,387.79806728846995,391.17187833074144,383.4560325474498,385.0231628417969,17199900,MSFT
2025-04-16,379.97244183574617,380.9106912763521,367.32564600100716,370.92901611328125,21967800,MSFT
2025-04-17,373.0651098854367,373.6340726815441,366.2176953329466,367.1060485839844,21120200,MSFT
2025-04-21,362.1551460624454,363.8121077971333,355.01825440362086,358.4619140625,20807300,MSFT
2025-04-22,362.7141283475077,367.09606804173376,359.20055908423666,366.1478271484375,19485000,MSFT
2025-04-23,375.3708716590499,379.6929540391626,372.33643389707953,373.7039489746094,20545500,MSFT
2025-04-24,375.01155205300716,387.7381880213899,374.5024768665421,386.59027099609375,22232300,MSFT
2025-04-25,386.29083932956814,391.44138750936105,383.8952433175299,391.1319580078125,18973200,MSFT
2025-04-28,391.241728610284,392.0202980494585,385.9315006090283,390.4432067871094,16579400,MSFT
2025-04-29,390.5829324517716,394.3759872470841,389.66463540586307,393.31793212890625,14974000,MSFT
2025-04-30,389.58477271143016,395.93313400867555,383.73552563819743,394.53570556640625,36461100,MSFT
2025-05-01,430.3199808366381,436.1892106723326,424.12136912560175,424.6204528808594,58938100,MSFT
2025-05-02,430.948839257634,438.63474141621873,429.20204608174254,434.48236083984375,30757400,MSFT
2025-05-05,432.07675654489867,438.6946118778074,431.3181395047298,435.3707275390625,20136100,MSFT
2025-05-06,431.408009380462,436.92787448428356,430.3798980651205,432.5159606933594,15104200,MSFT
2025-05-07,433.04500054847074,437.3171563878889,430.319992206568,432.555908203125,23295300,MSFT
2025-05-08,437.12748451655574,442.85698666150637,434.86165526525525,437.3670654296875,23491300,MSFT
2025-05-09,439.19371771814804,439.93235195021686,435.08127232610667,437.9260559082031,15324200,MSFT
2025-05-12,445.12281367736733,448.5465208630377,438.9740982732109,448.4367370605469,22821900,MSFT
2025-05-13,446.9594623818115,449.8441812103938,444.54388351816056,448.3169860839844,23618800,MSFT
2025-05-14,447.3187935842875,453.0682176126866,447.3187935842875,452.1099853515625,19902800,MSFT
2025-05-15,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,21992300,MSFT
2025-05-16,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,23849800,MSFT
2025-05-19,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,21336500,MSFT
2025-05-20,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,15441800,MSFT
2025-05-21,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,19216900,MSFT
2025-05-22,454.95001220703125,460.25,453.8999938964844,454.8599853515625,18025600,MSFT
2025-05-23,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,16883500,MSFT
2025-05-27,456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,20974300,MSFT
2025-05-28,461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,17086300,MSFT
2025-05-29,461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,13974800,MSFT
2025-05-30,459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,34770500,MSFT
2025-06-02,457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,16626500,MSFT
2025-06-03,461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,15743800,MSFT
2025-06-04,464.0,465.69000244140625,463.0199890136719,463.8699951171875,14162700,MSFT
2025-06-05,464.9599914550781,469.6499938964844,464.0299987792969,467.67999267578125,20131700,MSFT
2025-06-06,470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,15285600,MSFT
2025-06-09,469.70001220703125,473.42999267578125,468.6199951171875,472.75,16469900,MSFT
2025-06-10,471.19000244140625,472.79998779296875,466.9599914550781,470.9200134277344,15375900,MSFT
2025-06-11,470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,16399200,MSFT
2025-06-12,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,18950600,MSFT
2025-06-13,476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,16814500,MSFT
2025-06-16,475.2099914550781,480.69000244140625,475.0,479.1400146484375,15626100,MSFT
2025-06-17,475.3999938964844,478.739990234375,474.0799865722656,478.0400085449219,15414100,MSFT
2025-06-18,478.0,481.0,474.4599914550781,480.239990234375,17526500,MSFT
2025-06-20,482.2300109863281,483.4599914550781,476.8699951171875,477.3999938964844,37576200,MSFT
2025-06-23,478.2099914550781,487.75,472.510009765625,486.0,24864000,MSFT
2025-06-24,488.95001220703125,491.8500061035156,486.79998779296875,490.1099853515625,22305600,MSFT
2025-06-25,492.0400085449219,494.55999755859375,489.3900146484375,492.2699890136719,17495100,MSFT
2025-06-26,492.9800109863281,498.0400085449219,492.80999755859375,497.45001220703125,21578900,MSFT
2025-06-27,497.54998779296875,499.29998779296875,493.0299987792969,495.94000244140625,34539200,MSFT
2025-06-30,497.0400085449219,500.760009765625,495.3299865722656,497.4100036621094,28369000,MSFT
2025-07-01,496.4700012207031,498.04998779296875,490.9800109863281,492.04998779296875,19945400,MSFT
2025-07-02,489.989990234375,493.5,488.70001220703125,491.0899963378906,16319600,MSFT
2025-07-03,493.80999755859375,500.1300048828125,493.44000244140625,498.8399963378906,13984800,MSFT
2025-07-07,497.3800048828125,498.75,495.2300109863281,497.7200012207031,13981600,MSFT
2025-07-08,497.239990234375,498.20001220703125,494.1099853515625,496.6199951171875,11846600,MSFT
2025-07-09,500.29998779296875,506.7799987792969,499.739990234375,503.510009765625,18659500,MSFT
2025-07-10,503.04998779296875,504.44000244140625,497.75,501.4800109863281,16492100,MSFT
2025-07-11,498.4700012207031,505.0299987792969,497.79998779296875,503.32000732421875,16459500,MSFT
2025-07-14,501.5199890136719,503.9700012207031,501.0299987792969,503.0199890136719,12058800,MSFT
2025-07-15,503.0199890136719,508.29998779296875,502.7900085449219,505.82000732421875,14927200,MSFT
2025-07-16,505.17999267578125,506.7200012207031,501.8900146484375,505.6199951171875,15154400,MSFT
2025-07-17,505.67999267578125,513.3699951171875,505.6199951171875,511.70001220703125,17503100,MSFT
2025-07-18,514.47998046875,514.6400146484375,507.42999267578125,510.04998779296875,21209700,MSFT
2025-07-21,506.7099914550781,512.0900268554688,505.54998779296875,510.05999755859375,14066800,MSFT
2025-07-22,510.9700012207031,511.20001220703125,505.2699890136719,505.2699890136719,13868600,MSFT
2025-07-23,506.75,506.7900085449219,500.70001220703125,505.8699951171875,16396600,MSFT
2025-07-24,508.7699890136719,513.6699829101562,507.29998779296875,510.8800048828125,16107000,MSFT
2025-07-25,512.469970703125,518.2899780273438,510.3599853515625,513.7100219726562,19125700,MSFT
2025-07-28,514.0800170898438,515.0,510.1199951171875,512.5,14308000,MSFT
2025-07-29,515.530029296875,517.6199951171875,511.55999755859375,512.5700073242188,16469200,MSFT
2025-07-30,515.1699829101562,515.9500122070312,509.44000244140625,513.239990234375,26380400,MSFT
2025-07-31,555.22998046875,555.4500122070312,531.9000244140625,533.5,51617300,MSFT
2025-08-01,535.0,535.7999877929688,520.8599853515625,524.1099853515625,28977600,MSFT
2025-08-04,528.27001953125,538.25,528.1300048828125,535.6400146484375,25349000,MSFT
2025-08-05,537.1799926757812,537.2999877929688,527.239990234375,527.75,19171600,MSFT
2025-08-06,530.9000244140625,531.7000122070312,524.030029296875,524.9400024414062,21355700,MSFT
2025-08-07,526.7999877929688,528.0900268554688,517.5499877929688,520.8400268554688,16079100,MSFT
2025-08-08,522.5999755859375,524.6599731445312,519.4099731445312,522.0399780273438,15531000,MSFT
2025-08-11,522.2999877929688,527.5900268554688,519.719970703125,521.77001953125,20194400,MSFT
2025-08-12,523.75,530.97998046875,522.7000122070312,529.239990234375,18667000,MSFT
2025-08-13,532.1099853515625,532.7000122070312,519.3699951171875,520.5800170898438,19619200,MSFT
2025-08-14,522.5599975585938,525.9500122070312,520.1400146484375,522.47998046875,20269100,MSFT
2025-08-15,522.77001953125,526.0999755859375,519.0800170898438,520.1699829101562,25213300,MSFT
2025-08-18,521.5900268554688,522.8200073242188,514.02001953125,517.0999755859375,23760600,MSFT
2025-08-19,515.0,515.1599731445312,508.54998779296875,509.7699890136719,21481000,MSFT
2025-08-20,509.8699951171875,511.0,504.44000244140625,505.7200012207031,27723000,MSFT
2025-08-21,503.69000244140625,507.6300048828125,502.7200927734375,504.7900085449219,12944059,MSFT
